reward,RSRP,throughput,snr
5.20572299028579,-100.45528996085008,4562581.244139792,22.87993015825781
5.3441477012725676,-99.10194326025385,4995527.396377636,31.245635668704914
5.491997383578557,-99.92435989872763,4731830.652289752,25.855188038452365
5.407506303844402,-99.32057950318269,4925257.690774838,29.711579514051824
5.3380134269436885,-99.486879498765,4871887.290724098,28.595371337241744
5.4609134739644745,-99.55256879750773,4850825.0064411815,28.166106090019223
5.488539657572939,-99.49329740855116,4869828.997388708,28.55314492517341
5.803647653751647,-100.28281419215553,4617470.808968,23.80686840223711
5.228129500996901,-98.91451947778047,5055854.914187965,32.62358942155967
5.442440049380802,-99.21249915068647,4959980.370704077,30.460271882162523
5.422907092055272,-99.35405753245705,4914508.0921413805,29.48342530377198
5.653947133765515,-99.57293363715613,4844297.584729228,28.034339395872887
5.851019086261532,-100.0374573602729,4695708.348773247,25.190567672223473
5.462193968179148,-99.24696583571914,4948904.2732526725,30.219488347752794
5.576786821985545,-99.34839688973891,4916325.496806298,29.52187938446442
5.457634614447415,-99.09792438087769,4996820.130671153,31.274563174149044
5.353679359021235,-99.00097056726845,5028018.213372665,31.980601939261128
5.36540064764686,-99.2270807663504,4955294.122372115,30.35817176641089
5.577377518187578,-99.55256879750773,4850825.0064411815,28.166106090019223
5.851019086261532,-100.0374573602729,4695708.348773247,25.190567672223473
5.74255778401978,-99.84969361508615,4755698.050820173,26.303547757170303
5.2777819322356585,-98.88626629278424,5064955.926821223,32.83651521275354
5.445904753806844,-99.30427638153746,4930493.526602134,29.823324387758383
5.429583253145587,-99.27253697956678,4940688.67387112,30.042079603807814
5.974556482872002,-99.69415415205401,4805465.926583104,27.262663007426006
6.053615807443752,-100.05541527431073,4689976.103346214,25.08662067570348
5.661699879900048,-99.29890633806316,4932218.2878770325,29.860223683093817
5.389485571376727,-99.19349826231932,4966087.653917033,30.593831067502958
5.526732261615795,-99.70159610296813,4803083.244567912,27.21598646041762
5.624616310066928,-99.3316094438587,4921715.736154758,29.636215638249183
5.657816536782018,-99.83349901437518,4760876.75885966,26.40181533333135
5.512877001595066,-99.17499984561809,4972034.262257022,30.724420898667166
5.4565665863088695,-99.16145460965932,4976389.109845623,30.820397066952562
5.696367089129733,-99.64303396545202,4821837.000911432,27.58546403680641
5.6628742842721715,-99.4804949822197,4873934.978638653,28.63744000036518
5.58740777821354,-99.46154134750293,4880014.5348119205,28.762693657109672
5.308180333172224,-98.9735602544914,5036842.317097856,32.183084465329785
5.63077422264647,-99.65023292126354,4819531.140303733,27.539775674364687
5.353679359021235,-99.00097056726845,5028018.213372665,31.980601939261128
5.587854800704169,-99.36547628939726,4910842.230271922,29.406007358282256
5.692012182036748,-99.63586951244962,4824131.945679225,27.63100867880599
5.602450249600669,-99.486879498765,4871887.290724098,28.595371337241744
5.391321579170074,-99.12250030385727,4988915.500893541,31.09808599157595
5.467433795405652,-99.44907174735305,4884014.772885208,28.845396683324886
5.3383252046361935,-99.08997894288964,4999376.014263635,31.331832505963355
5.405845157859476,-99.14819012326576,4980654.117918195,30.91467450016311
5.496096444313161,-99.40051515449258,4899595.426109599,29.169714271391605
5.779206390601436,-99.77794581318291,4778647.010356778,26.74170596036429
5.637670224280058,-99.54584829276787,4852979.325571052,28.20972556759157
5.676002838268882,-99.73171373911377,4793442.022508765,27.02790082025504
5.29884724880545,-98.95663718304165,5042291.157639587,32.308736339332945
5.415910739961814,-99.16593845493652,4974947.48729464,30.788593168115362
5.9316258616839885,-100.01964933615194,4701393.661245198,25.29407237531075
5.649841395840623,-99.56611142164641,4846484.149469258,28.078412395046588
5.99006816023162,-100.11019403551302,4672496.226422055,24.77218341853302
5.38939419569208,-99.00416671447886,5026989.401258909,31.95707479047032
5.641703031818518,-99.55256879750773,4850825.0064411815,28.166106090019223
5.459311397134427,-99.24194701497804,4950516.92615086,30.25443096611621
5.442440049380802,-99.21249915068647,4959980.370704077,30.460271882162523
5.709323097137465,-99.93283827840044,4729121.4832402,25.804762284515498
5.233326992376208,-98.83093080850999,5082785.952174911,33.257577336813966
5.291539158682936,-98.94335663374696,5046567.64585984,32.40768636148607
5.456449118635337,-99.23695991852927,4952119.445697753,30.289192731478398
5.56652257722573,-99.53250865997659,4857255.811755841,28.29650675275036
5.49861265132472,-99.2270807663504,4955294.122372115,30.35817176641089
5.330541110911625,-99.01393634134998,5023844.788537019,31.88526687905786
5.480095378775982,-99.1982013005099,4964575.918411711,30.56071849458351
5.66223218012559,-99.58668011765788,4839892.114884675,27.945744155016023
5.366454793392837,-99.07829120580404,5003135.986766202,31.416266325605797
5.633661546547872,-99.53916159602015,4855122.9229270285,28.2531926564913
5.641703031818518,-99.55256879750773,4850825.0064411815,28.166106090019223
5.485992368820436,-99.28826252968437,4935637.096022745,29.93349569082443
5.551757740759235,-99.30967856592841,4928758.513550958,29.786250249638634
5.5410375954083975,-99.3828486884996,4905265.64063886,29.288614083478432
5.705911547340401,-99.54584829276787,4852979.325571052,28.20972556759157
5.914753457000778,-99.73171373911377,4793442.022508765,27.02790082025504
5.655078448687217,-99.69415415205401,4805465.926583103,27.26266300742599
5.401488806355281,-99.2173281173064,4958428.377873701,30.426421604021613
5.598654811371104,-99.4804949822197,4873934.978638653,28.63744000036518
5.683378318518842,-99.62164390837631,4828689.145229036,27.721664275251516
6.0143455027575285,-100.14747319366725,4660605.451806436,24.560452906617947
5.3383252046361935,-99.08997894288964,4999376.014263635,31.331832505963355
5.3496060533890155,-98.99466874403586,5030046.784402044,32.02704102581792
5.598654811371104,-99.4804949822197,4873934.978638653,28.63744000036518
5.633661546547872,-99.53916159602015,4855122.9229270285,28.2531926564913
5.6342281770227,-99.43673466750697,4887972.88538211,28.92745480657559
5.391848364904192,-99.1982013005099,4964575.918411711,30.56071849458351
5.803763071099001,-99.81744803885168,4766010.248593913,26.49957364808545
5.569122111360359,-99.43061571571089,4889936.174672721,28.96824060118712
5.527526196651176,-99.35975065276742,4912680.340283084,29.444801115736027
5.260086803985453,-98.9213278876131,5053662.034463879,32.57248567441119
5.633661546547872,-99.53916159602015,4855122.9229270285,28.2531926564913
5.8100269212087365,-99.96711905978293,4718169.510299699,25.601875690108063
5.728782961537607,-99.82545560371366,4763449.147682611,26.450758487338014
5.384315566632033,-99.1100734693041,4992912.305647546,31.187196999311205
5.289769170300441,-98.903764405317,5059319.163486329,32.70448012960674
5.764801567827788,-99.75467084146217,4786094.657162373,26.885406443472277
5.558062054720339,-99.63586951244962,4824131.945679225,27.63100867880599
5.61505039148297,-99.62164390837631,4828689.145229036,27.721664275251516
5.649841395840623,-99.56611142164641,4846484.149469258,28.078412395046588
5.4868066779527505,-99.3828486884996,4905265.64063886,29.288614083478432
5.617866362591824,-99.51275194774837,4863590.358343117,28.425525077176268
5.4133653772135215,-99.16145460965932,4976389.109845623,30.820397066952562
5.755333639037036,-99.73933088239471,4791004.01691271,26.980537806553325
5.892569717148139,-99.95849364342712,4720924.834046409,25.65277347517365
5.5549013096764055,-99.40646951235667,4897684.496049649,29.129748784100865
5.641703031818518,-99.55256879750773,4850825.0064411815,28.166106090019223
5.9316258616839885,-100.01964933615194,4701393.661245198,25.29407237531075
5.618391817757123,-99.41245670609308,4895763.117533503,29.089618113766836
5.887037070314382,-99.69415415205401,4805465.926583103,27.26266300742599
5.514362486624502,-99.33717288350253,4919929.308033409,29.59827508378305
5.794867636894379,-99.67937481819345,4810198.248392102,27.35559772855538
5.755333639037036,-99.73933088239471,4791004.01691271,26.980537806553325
5.775330930839921,-99.65023292126354,4819531.140303733,27.539775674364687
5.548272002387821,-99.30427638153746,4930493.526602134,29.823324387758383
5.61505039148297,-99.62164390837631,4828689.145229036,27.721664275251516
5.7185253504878215,-99.67937481819345,4810198.248392102,27.35559772855538
5.295873030403226,-98.95123542575357,5044030.536720169,32.348946966171766
5.954622755941004,-100.05541527431073,4689976.103346214,25.08662067570348
5.325118485038053,-99.00416671447886,5026989.401258909,31.95707479047032
5.674845072544521,-99.60755569929778,4833202.8531748345,27.811737430748792
5.613977011313592,-99.50623358770821,4865680.543928052,28.46822120481924
5.413372810858832,-99.09393628365184,4998103.000843798,31.303295587037905
5.29884724880545,-98.95663718304165,5042291.157639587,32.308736339332945
5.803763071099001,-99.81744803885168,4766010.248593913,26.49957364808545
5.468020228286925,-99.25709878370908,4945648.529363399,30.149062503769823
5.292966826250268,-98.94595307395059,5045731.531037651,32.38831713731689
5.621779404999742,-99.51930388237054,4861489.5164174335,28.38267356185645
5.576367951745813,-99.44288666386058,4885999.088785028,28.88650664405256
5.653947133765515,-99.57293363715613,4844297.584729228,28.034339395872887
5.6529477655602145,-99.37123448134165,4908993.751076005,29.367044571660067
5.591133657990068,-99.46782595074971,4877998.588264692,28.72110174203642
5.602450249600669,-99.486879498765,4871887.290724098,28.595371337241744
5.569122111360359,-99.43061571571089,4889936.174672721,28.96824060118712
5.670615940059548,-99.60056299124781,4835443.433122007,27.856554028925775
5.2698361564626115,-98.903764405317,5059319.163486329,32.70448012960674
5.755333639037036,-99.73933088239471,4791004.01691271,26.980537806553325
5.629676909572941,-99.53250865997659,4857255.811755841,28.29650675275036
5.850913398725038,-99.76239377047683,4783623.271660583,26.837639412396648
5.243178907882648,-98.84005846286983,5079844.399267321,33.18775262021104
5.653947133765515,-99.57293363715613,4844297.584729228,28.034339395872887
5.4133653772135215,-99.16145460965932,4976389.109845623,30.820397066952562
5.364305445671105,-99.07445663840585,5004369.645628882,31.444017308942005
5.96045054983107,-100.0644506161898,4687092.332889342,25.034483109652946
5.755333639037036,-99.73933088239471,4791004.01691271,26.980537806553325
5.778890582277888,-100.0644506161898,4687092.332889342,25.034483109652946
5.255549765589652,-98.8775763563573,5067755.51890229,32.902284618597236
5.943061737151689,-100.0374573602729,4695708.348773248,25.190567672223494
5.396086663855078,-99.13093952013905,4986201.429044193,31.037714824226214
5.35627790891062,-99.12670442792084,4987563.423684467,31.067996511526
5.476913327889963,-99.27253697956678,4940688.67387112,30.042079603807814
5.732130936304062,-99.70159610296813,4803083.244567912,27.21598646041762
5.541367144520701,-99.29356839939643,4933932.807624296,29.89694762139551
5.265426809092569,-98.89569244100016,5061919.344422633,32.765322458972136
5.362587772819276,-99.13950271912866,4983447.655945502,30.976576522097425
5.429583253145587,-99.27253697956678,4940688.67387112,30.042079603807814
5.745972912496061,-99.7241317450995,4795868.932667244,27.07512784620272
5.599130658036249,-99.3828486884996,4905265.64063886,29.288614083478432
5.779206390601436,-99.77794581318291,4778647.010356778,26.74170596036429
5.709584899116432,-99.66473454977293,4814886.613523669,27.447970325991243
5.370808723130152,-99.08605233312379,5000639.178237284,31.36017353223001
5.473928384655232,-99.26735903223043,4942352.137274301,30.077919127839145
5.865113235409133,-100.22387699994515,4636248.027702471,24.132148576723104
5.6797864839925065,-99.50623358770821,4865680.543928052,28.46822120481924
5.295873030403226,-98.95123542575357,5044030.536720169,32.348946966171766
5.51762106597936,-99.34276868615244,4918132.565165169,29.56016282221942
5.803763071099001,-99.81744803885168,4766010.248593913,26.49957364808545
5.53856051701528,-99.4804949822197,4873934.978638653,28.63744000036518
5.674845072544521,-99.60755569929778,4833202.8531748345,27.811737430748792
5.382017803775652,-99.1059929476869,4994224.790533578,31.216513474820392
5.697549441376054,-99.77015207521791,4781140.728025452,26.789739030154486
5.524202850919611,-99.35405753245705,4914508.0921413805,29.48342530377198
5.793857417923019,-99.80154020675766,4771098.652776367,26.59681728836049
5.3164318360572,-98.98848741684641,5032036.655943198,32.072657670745684
5.450785201827328,-99.2270807663504,4955294.122372115,30.35817176641089
5.439698293942022,-99.2077017134051,4961522.285731447,30.49393843602026
5.7140421994398665,-99.6720373275239,4812547.918114746,27.401854613781808
5.4342743857969475,-99.1982013005099,4964575.918411711,30.56071849458351
5.447983446008605,-99.22218864515176,4956866.298148968,30.392388073845392
5.264365562175809,-98.89374824629435,5062545.63986682,32.77999370853493
5.80875773610856,-99.82545560371366,4763449.147682611,26.450758487338014
5.388967407346717,-99.11832712070728,4990257.668474085,31.12798284414895
5.576367951745813,-99.44288666386058,4885999.088785028,28.88650664405256
5.637670224280058,-99.54584829276787,4852979.325571052,28.20972556759157
5.360061769317723,-99.06687937314787,5006807.507862719,31.498926509993566
5.617866362591824,-99.51275194774837,4863590.358343117,28.425525077176268
5.599703319638812,-99.5936044806264,4837673.18239172,27.901223143759687
5.834154178107082,-99.86603232869665,4750473.990211943,26.204776359676753
5.7367185223608965,-99.70907298225038,4800689.528380631,27.16917131816225
5.887111551917993,-99.94990508514738,4723668.592068605,25.703554303481543
5.823910499473068,-99.84969361508615,4755698.050820173,26.303547757170303
5.633661546547872,-99.53916159602015,4855122.9229270285,28.2531926564913
5.649841395840623,-99.56611142164641,4846484.149469258,28.078412395046588
5.914704237679903,-99.99321712542391,4709833.962196685,25.448487634396987
5.508777269372413,-99.42452976617406,4891888.9685773505,29.008863460395627
5.400927725739074,-99.13950271912866,4983447.655945502,30.976576522097425
5.514362486624502,-99.33717288350253,4919929.308033409,29.59827508378305
5.504715171568853,-99.32057950318269,4925257.690774838,29.711579514051824
5.479918930935231,-99.27774685498677,4939015.019140842,30.0060621878083
5.4058329877135005,-99.0821564291055,5001892.500010075,31.388318269861436
5.823910499473068,-99.84969361508615,4755698.050820173,26.303547757170303
5.62571622496728,-99.52588943765359,4859378.0052238675,28.339667254475387
5.31142898047599,-98.97944101618889,5034948.999736987,32.13953498971618
5.591133657990068,-99.46782595074971,4877998.588264692,28.72110174203642
5.541978340923045,-99.486879498765,4871887.290724098,28.595371337241744
5.342609458490977,-99.17499984561809,4972034.262257022,30.724420898667166
5.745972912496061,-99.7241317450995,4795868.932667244,27.07512784620272
5.384315566632033,-99.1100734693041,4992912.305647546,31.187196999311205
5.328715934067351,-99.0106495810254,5024902.6947456,31.909406927056942
5.602450249600669,-99.486879498765,4871887.290724098,28.595371337241744
5.674845072544521,-99.60755569929778,4833202.8531748345,27.811737430748792
5.341676140927776,-98.98242642988862,5033987.872921185,32.11744932184496
5.591133657990068,-99.46782595074971,4877998.588264692,28.72110174203642
5.870916053988272,-99.92435989872763,4731830.652289752,25.855188038452365
5.511125356824533,-99.3316094438587,4921715.736154758,29.636215638249183
5.6664116740840145,-99.5936044806264,4837673.18239172,27.901223143759687
5.591133657990068,-99.46782595074971,4877998.588264692,28.72110174203642
5.99006816023162,-100.11019403551302,4672496.226422055,24.77218341853302
5.670615940059548,-99.60056299124781,4835443.433122007,27.856554028925775
5.723034454715793,-99.68674707513915,4807837.589521824,27.30920031193393
5.544470310500382,-99.38870478305219,4903385.986969611,29.249147473963433
5.370808723130152,-99.08605233312379,5000639.178237284,31.36017353223001
5.6664116740840145,-99.5936044806264,4837673.18239172,27.901223143759687
5.4108393602404075,-99.15700195862426,4977820.750270916,30.852012215706992
5.436976424791354,-99.20293577381543,4963054.131980951,30.52742079588335
5.398466188533786,-99.07065270231409,5005593.483660485,31.47157083208537
5.854986327587466,-99.89914407562165,4739889.266607126,26.005743994030176
5.591133657990068,-99.46782595074971,4877998.588264692,28.72110174203642
5.544470310500382,-99.38870478305219,4903385.986969611,29.249147473963433
5.544470310500382,-99.38870478305219,4903385.986969611,29.249147473963433
5.448079520671851,-99.14819012326576,4980654.117918195,30.91467450016311
5.683378318518842,-99.62164390837631,4828689.145229036,27.721664275251516
5.58370492099377,-99.45528996085008,4882019.925610369,28.804125496306494
5.4236634250997735,-99.17957745030307,4970562.642830118,30.692053423799337
5.51762106597936,-99.34276868615244,4918132.565165169,29.56016282221942
5.508156107324871,-99.24194701497804,4950516.92615086,30.25443096611621
5.44520174771074,-99.2173281173064,4958428.377873701,30.426421604021613
5.709584899116432,-99.66473454977293,4814886.613523669,27.447970325991243
5.727569615332324,-99.69415415205401,4805465.926583103,27.26266300742599
5.343814530843616,-99.03779173420402,5016167.223919159,31.710604209207894
5.7140421994398665,-99.6720373275239,4812547.918114746,27.401854613781808
5.764801567827788,-99.75467084146217,4786094.657162373,26.885406443472277
5.370808723130152,-99.08605233312379,5000639.178237284,31.36017353223001
5.507909607864901,-99.32607832955368,4923491.86020153,29.673983957067566
5.262292232529359,-98.88994832783455,5063769.755541077,32.80868755973407
5.379738750648229,-99.10194326025385,4995527.396377636,31.245635668704914
5.860266920159131,-99.9075128617524,4737214.526320662,25.955679587899585
5.353833169020968,-99.05574278661985,5010390.766603106,31.579802663139542
5.92595450078392,-100.01080135826354,4704218.765115154,25.34565707995087
5.565533167476168,-99.42452976617406,4891888.9685773505,29.008863460395627
5.248048437951095,-98.86378552713887,5072198.785766137,33.006930429532595
5.382017803775652,-99.1059929476869,4994224.790533578,31.216513474820392
5.569122111360359,-99.43061571571089,4889936.174672721,28.96824060118712
5.3164318360572,-98.98848741684641,5032036.655943198,32.072657670745684
5.745972912496061,-99.7241317450995,4795868.932667244,27.07512784620272
5.527526196651176,-99.35975065276742,4912680.340283084,29.444801115736027
5.621779404999742,-99.51930388237054,4861489.5164174335,28.38267356185645
5.854986327587466,-99.89914407562165,4739889.266607126,26.005743994030176
